id,title,type,author,author_link,blood_magic,uploaded_at,last_updated,intro,pokemon_1,bloodline_1,nature_1,talents_1,skills_1,pokemon_2,bloodline_2,nature_2,talents_2,skills_2,pokemon_3,bloodline_3,nature_3,talents_3,skills_3,pokemon_4,bloodline_4,nature_4,talents_4,skills_4,pokemon_5,bloodline_5,nature_5,talents_5,skills_5,pokemon_6,bloodline_6,nature_6,talents_6,skills_6,parse_ok,warnings
cc20b123c4439f6fecac3375238f27d9,自用,pve,陨星,,强化术,2026-5-5,2026-5-5,自用,彩蝶鲨,水,胆小,"生命,魔攻,速度",贮藏;天洪;防御;快速移动,海豹船长,恶,开朗,"生命,物攻,速度",听桥;一拳;斩断;等价交换,卷毛鸭,武,开朗,"生命,物攻,速度",斩断;一拳;有效预防;力量增效,圣羽翼王,翼,开朗,"生命,物攻,速度",快速移动;力量增效;防御;闪击,水灵,恶,胆小,"生命,魔攻,速度",落雨;天洪;吓退;等价交换,圆号鱼,恶,胆小,"生命,物防,速度",打湿;润泽;水炮;贪婪,True,
6297e61412f610397da8f85fdc3caaba,无敌虫队,pve,流萤碟后,,进化之力,2026-5-2,2026-5-2,虫队奉献是为了给流萤镶钻，好贵呢要5k洛克钻。PVP和PVE超强队伍，玩好这队伍你就等于玩好所有。花蝴蝶女孩属于拉客妹站场叠美丽的成功捷进，铠甲虫dady和化蝶女孩是自我保护，防御的同时叠奉献。尤其是碰上了连击队铠甲虫一波就能叠出很多层奉献。我红只是个母亲高额的白板攻击面板状态类一个虫击下去就秒了，让敌方冰冷的生命变成温暖的奉献。属于博弈类适合开场或者中途博弈的如果不会可以换成扫地机器人或者骨龙。毕竟我红只是个母亲！最后叠好奉献后陨星虫和你蜂直接轰动演出秒了！！！,恶魔红钻,武,开朗,"生命,物攻,速度",虫击;草虫冲击;等价交换;斩断,花魁蜂后,首领,开朗,"生命,物攻,速度",虫群;有效预防;翅刃;龙卷风,花衣蝶,虫,平和,"生命,物防,魔防",虫群智慧;虫结阵;虫群;晒太阳,化蝶（平常的样子）,虫,认真,"魔攻,物防,魔防",晒太阳;破罐破摔;捆缚;退化,铠甲虫,翼,平和,"生命,物防,魔防",吓退;虫结阵;气势一击;风墙,陨星虫,翼,开朗,"生命,物攻,速度",虫群;啃咬;羽翼庇护;假寐,True,
2faa04993119a7a0c156d5a244a709df,简单武队,pve,Demod,,强化术,2026-5-1,2026-5-1,开局打湿太有操作了,海豹船长,电,固执,"物攻,物防,速度",一拳;水刃;斩断;听桥,巨噬针鼹,普通,固执,"生命,物攻,速度",吞噬;有效预防;地刺;力量增效,瞌睡王,武,固执,"生命,物攻,速度",斩断;气沉丹田;能量刃;有效预防,迷迷箱怪,翼,平和,"生命,物防,魔防",啮合传递;风墙;双星;主轴,食尘短绒,虫,平和,"生命,物防,速度",壁垒;岩土暴击;遁地;地刺,游蛇魔使,水,沉默,"生命,物防,速度",听桥;打湿;潮涌;晒太阳,True,
2c4d4193dab2ed8abaf5aca2eb66679f,pve,pve,阿姨,,强化术,2026-4-18,2026-4-18,不知道咋样,迪莫,光,天真,"物攻,魔攻,速度",魔法增效;棘突;折线冲击;潮涌,酷拉,电,调皮,"物攻,魔攻,速度",球状闪电;防御;超导;闪击折返,罗隐,地,淘气,"生命,物防,速度",暗突袭;贪婪;地刺;鸣沙陷阱,奇丽花,首领,急躁,"物攻,物防,速度",纤维化;叶绿光束;富养化;顶端优势,燃薪虫,火,平和,"生命,物防,魔防",引燃;充分燃烧;纤维化;灼伤,翼龙,翼,固执,"生命,物攻,物防",龙爪;龙之利爪;俯冲猛击;羽化加速,True,
45100e10b1eed6242da487eb6bd7ea03,星光对决罗隐,pve,墨染奕梦,,强化术,2026-4-14,2026-4-14,先上卡瓦重等精灵挂debuff给对面，然后天鹅强化切罗隐登场，随后强化后的罗隐直接推队,翠顶夫人,恶,平和,"生命,物防,魔防",等价交换;力量增效;泡沫幻影;风隐,卡瓦重（雪山附近的样子）,冰,开朗,"生命,物攻,速度",速冻;冰雹;筛管奔流;抽枝,罗隐,恶,固执,"生命,物攻,物防",暗突袭;地刺;鸣沙陷阱;蝙蝠,鸭吉吉（急急急鸭）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,鸭吉吉（紧实的样子）,普通,沉默,"魔攻,物防,魔防",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,True,
63d89317c104d5540e3561b7920474c5,星光对决首领水灵,pve,墨染奕梦,,进化之力,2026-4-14,2026-4-14,通过天鹅强化水灵推队，根据配置可以携带圆号鱼挂湿润印记多贪一点,翠顶夫人,水,平和,"生命,物防,魔防",润泽;水刃;风隐;乘风,水灵,首领,保守,"生命,魔攻,魔防",水泡盾;天洪;水炮;有效预防,鸭吉吉（等一等鸭）,普通,沉默,"魔攻,物防,魔防",魔法增效;音波弹;拍击;防御,鸭吉吉（急急急鸭）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,鸭吉吉（紧实的样子）,普通,沉默,"魔攻,物防,魔防",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,True,
e6ca02dda25d3d6cc1ce7d78bd5a3e8d,pve波多西,pve,墨染奕梦,,强化术,2026-4-14,2026-4-14,通过水泡壳等精灵复读防御给后台的波多西加buff，然后上天鹅给波多西上强化，根据情况波多西也可以携带草血脉技能,波多西,机械,固执,"生命,物攻,物防",啮合传递;地刺;能量守恒;鸣沙陷阱,翠顶夫人,恶,沉默,"生命,魔攻,速度",等价交换;力量增效;水刃;风隐,水泡壳（本来的样子）,水,保守,"生命,物防,魔防",泡沫幻影;水炮;后发制人;天洪,鸭吉吉（急急急鸭）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,鸭吉吉（紧实的样子）,普通,沉默,"魔攻,物防,魔防",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,True,
f57069a35a9f91be094cc706ef8384f3,大世界PVE的基础阵容,pve,桑尼,,强化术,2026-4-13,2026-4-13,只是一套前期可直接用的基础PVE阵容，而且都是轻易就能获得的精灵，如果你是新手打算自己慢慢玩，不去找人帮你开地图的话就用这些精灵吧，足够应对前期大部分的剧情和露天对战了！,迪莫,光,天真,"物攻,魔攻,速度",抽枝;天洪;超导;光刃,岚鸟（春天的样子）,首领,固执,"生命,物攻,速度",羽化加速;抽枝;水刃;闪击,罗隐,地,固执,"生命,物攻,物防",贪婪;地陷;泥浆铠甲;鸣沙陷阱,燃薪虫,火,平和,"生命,物防,魔防",引燃;充分燃烧;抽枝;火焰护盾,朔夜伊芙,恶,固执,"生命,物攻,速度",贪婪;撕咬;热身运动;三连破,水灵,水,聪明,"生命,魔攻,魔防",天洪;水泡盾;水炮;洗礼,True,
6a68e2d7724732eaf4ba2d7e89b600a2,星光对决强化岚鸟,pve,墨染奕梦,,进化之力,2026-4-8,2026-4-8,天鹅通过水环力量增效给岚鸟提前铺路，随后换上岚鸟进行收割，根据自身练度可以考虑是否首领进化，岚鸟只需要羽化加速然后无脑闪击就可以。,翠顶夫人,水,胆小,"生命,魔攻,速度",力量增效;乘风;水环;水刃,岚鸟（本来的样子）,翼,开朗,"生命,物攻,速度",风起;乘风;羽化加速;闪击,鸭吉吉（等一等鸭）,普通,沉默,"魔攻,物防,魔防",魔法增效;音波弹;拍击;防御,鸭吉吉（急急急鸭）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,鸭吉吉（紧实的样子）,普通,沉默,"魔攻,物防,魔防",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,沉默,"魔攻,物防,魔防",猛烈撞击;力量增效;扫尾;防御,True,
7c512fb55e077153a9d7868b354b3a00,星光对决罗隐强化推队,pve,墨染奕梦,,强化术,2026-4-8,2026-4-8,开局可以水刃然后复读力量增效，有血脉可以带恶血脉天鹅，然后罗隐贪婪或者一直地震,翠顶夫人,水,开朗,"生命,魔攻,速度",力量增效;水刃;水环;飞羽,罗隐,地,固执,"生命,物攻,物防",贪婪;地震;力量增效;先发制人,鸭吉吉（等一等鸭）,普通,沉默,"生命,物攻,魔攻",魔法增效;音波弹;拍击;防御,鸭吉吉（急急急鸭）,普通,沉默,"生命,物攻,魔攻",猛烈撞击;力量增效;扫尾;防御,鸭吉吉（紧实的样子）,普通,沉默,"生命,物攻,魔攻",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,沉默,"生命,物攻,魔攻",猛烈撞击;力量增效;扫尾;防御,True,
a005f2e00bb398787751606a52c5e956,星光对决恶魔狼首领推队,pve,墨染奕梦,,进化之力,2026-4-8,2026-4-8,开局卡瓦重首发挂速冻然后尽可能送掉卡瓦重加随便一个（也可以是卡瓦重）然后天鹅上buff站场到死换恶魔狼收割,翠顶夫人,恶,开朗,"生命,魔攻,速度",等价交换;水刃;力量增效;乘风,恶魔狼,恶,固执,"生命,物攻,速度",先发制人;火焰切割;吞噬;蝙蝠,卡瓦重（雪山附近的样子）,草,开朗,"生命,物攻,速度",速冻;冰雹;筛管奔流;丰饶,鸭吉吉（急急急鸭）,普通,天真,"物防,魔防,速度",见招拆招;猛烈撞击;力量增效;扫尾,鸭吉吉（紧实的样子）,普通,天真,"物防,魔防,速度",魔法增效;音波弹;拍击;防御,鸭吉吉（蓬松的样子）,普通,天真,"物防,魔防,速度",猛烈撞击;力量增效;扫尾;防御,True,
2f9ce1aa836071d372e6292feccefdc1,0406星光阵容1,pve,实习生Cherubim,,强化术,2026-4-7,2026-4-7,1,白金独角兽,光,沉默,"魔攻,物防,魔防",许愿星;魔法增效;虹光冲击;防御,翠顶夫人,水,沉默,"魔攻,物防,魔防",鸣叫;飞羽;防御;潮涌,火神,火,沉默,"魔攻,物防,魔防",猛烈撞击;火苗;力量增效;火焰切割,咔咔鸟,普通,胆小,"生命,魔攻,速度",暴风眼;音波弹;防御;魔法增效,魔力猫,草,沉默,"魔攻,物防,魔防",抓挠;休息回复;棘突;扫尾,水灵,水,沉默,"魔攻,物防,魔防",防御;拍击;甩水;气泡,True,
71bfe05533e2a1bbcecda3dcde1c6357,咔咔鸟单通,pve,fyh,,强化术,2026-4-7,2026-4-7,无需养成，开局凹对面出鸭吉吉，放两次风暴眼后，复读音波蛋推队,白金独角兽,光,沉默,"魔攻,物防,魔防",许愿星;魔法增效;虹光冲击;防御,翠顶夫人,水,沉默,"魔攻,物防,魔防",鸣叫;飞羽;防御;潮涌,火神,火,沉默,"魔攻,物防,魔防",猛烈撞击;火苗;力量增效;火焰切割,咔咔鸟,翼,保守,"生命,魔攻,速度",音波弹;暴风眼;防御;魔法增效,魔力猫,草,沉默,"魔攻,物防,魔防",抓挠;休息回复;棘突;扫尾,水灵,水,沉默,"魔攻,物防,魔防",甩水;拍击;防御;气泡,True,
c65ede0cca257fe9ba4f687b55b79196,咔咔鸟单通,pve,fyh,,强化术,2026-4-7,2026-4-7,无需养成，开局凹对面出鸭吉吉，放两次风暴眼后，复读音波蛋推队,白金独角兽,光,沉默,"魔攻,物防,魔防",许愿星;魔法增效;虹光冲击;防御,翠顶夫人,水,沉默,"魔攻,物防,魔防",鸣叫;飞羽;防御;潮涌,火神,火,沉默,"魔攻,物防,魔防",猛烈撞击;火苗;力量增效;火焰切割,咔咔鸟,翼,保守,"生命,魔攻,速度",音波弹;暴风眼;防御;魔法增效,魔力猫,草,沉默,"魔攻,物防,魔防",抓挠;休息回复;棘突;扫尾,水灵,水,沉默,"魔攻,物防,魔防",甩水;拍击;防御;气泡,True,
dab481a2cf0c0000d7388313296ac8be,咔咔鸟单通,pve,fyh,,强化术,2026-4-7,2026-4-7,无需养成，开局凹对面出鸭吉吉，放两次风暴眼后，复读音波蛋推队,白金独角兽,光,沉默,"魔攻,物防,魔防",许愿星;魔法增效;虹光冲击;防御,翠顶夫人,水,沉默,"魔攻,物防,魔防",鸣叫;飞羽;防御;潮涌,火神,火,沉默,"魔攻,物防,魔防",猛烈撞击;火苗;力量增效;火焰切割,咔咔鸟,翼,保守,"生命,魔攻,速度",音波弹;暴风眼;防御;魔法增效,魔力猫,草,沉默,"魔攻,物防,魔防",抓挠;休息回复;棘突;扫尾,水灵,水,沉默,"魔攻,物防,魔防",甩水;拍击;防御;气泡,True,
28b279787588739b9a1a9914c8de6acb,。。。,pve,。。。,,进化之力,2026-4-6,2026-4-6,高攻速，高续航,迪莫,龙,稳重,"魔攻,魔防,速度",闪光冲击;升龙咆哮;天洪;超导,尖嘴狐仙,光,稳重,"魔攻,魔防,速度",爆裂飞弹;虹光冲击;冰点;星轨裂变,龙息帕尔,龙,孤僻,"物攻,魔防,速度",火云车;龙之利爪;俯冲猛击;隼鳞,魔力猫,毒,理智,"生命,物攻,物防",溃烂触碰;移花接木;光能聚集;光合作用,圣羽翼王,机械,稳重,"物攻,魔攻,速度",疾风连袭;离子震荡;水幕冲击;回旋风暴,伊兰龙,机械,稳重,"物攻,魔攻,速度",离子震荡;龙息环爆;星轨裂变;湮灭,True,
d7444eec9e804483368f77e9cbf17ac4,。。。,pve,。。。,,进化之力,2026-4-6,2026-4-6,高攻速，高续航,迪莫,龙,稳重,"魔攻,魔防,速度",闪光冲击;升龙咆哮;天洪;超导,尖嘴狐仙,光,稳重,"魔攻,魔防,速度",爆裂飞弹;虹光冲击;冰点;星轨裂变,龙息帕尔,龙,孤僻,"物攻,魔防,速度",火云车;龙之利爪;俯冲猛击;隼鳞,魔力猫,毒,理智,"生命,物攻,物防",溃烂触碰;移花接木;光能聚集;光合作用,圣羽翼王,机械,稳重,"物攻,魔攻,速度",疾风连袭;离子震荡;水幕冲击;回旋风暴,伊兰龙,机械,稳重,"物攻,魔攻,速度",离子震荡;龙息环爆;星轨裂变;湮灭,True,
57d143f5126160391043f1c54eb1dd95,通用PVE阵容,pve,泷景,,进化之力,2026-4-2,2026-4-2,首发：翠顶夫人（强化铺垫）,翠顶夫人,水,大胆,"生命,物防,速度",润泽;力量增效;风隐;飞羽,迪莫,光,固执,"物攻,魔攻,速度",折射;棘突;超导;火焰箭,火神,火,勇敢,"生命,物攻,魔攻",防御;火云车;暗突袭;力量增效,罗隐,地,固执,"生命,物防,魔防",蝙蝠;力量增效;岩土暴击;鸣沙陷阱,奇丽花,草,保守,"生命,魔攻,速度",光能聚集;纤维化;花炮;防御,圣羽翼王,翼,固执,"生命,物攻,速度",乘胜追击;热身运动;伺机而动;疾风刺,True,
69da7760d243bad97a4e369f6fa2df1d,通用PVE阵容,pve,泷景,,强化术,2026-4-2,2026-4-2,PVE：翠顶夫人全程强化接力，奇丽花续航，罗隐 / 火神 / 圣羽翼王多核输出，适配副本、推图、BOSS 战，靠多层强化快速清场，无续航压力（奇丽花 + 翠顶润泽双续航）。,翠顶夫人,水,平和,"物防,魔防,速度",润泽;风隐;力量增效;飞羽,迪莫,光,固执,"生命,物攻,速度",棘突;折射;火焰箭;超导,火神,火,勇敢,"生命,物攻,速度",火云车;暗突袭;力量增效;防御,罗隐,地,固执,"物防,魔防,速度",岩土暴击;鸣沙陷阱;蝙蝠;力量增效,奇丽花,草,保守,"生命,魔攻,速度",光能聚集;花炮;防御;纤维化,圣羽翼王,翼,固执,"生命,物攻,速度",热身运动;乘胜追击;疾风刺;伺机而动,True,
8ead2ac73eccdc6ae22dead520628f06,狼王队,pve,狼王队,,进化之力,2026-4-2,2026-4-2,T0狼王,恶魔狼,首领,开朗,"生命,物攻,速度",蝙蝠;火焰切割;有效预防;吞噬,黑猫巫师,普通,保守,"生命,物攻,速度",彗星;魔法增效;防御;魔能爆,画间沉铁兽,普通,固执,"生命,物攻,速度",截拳;先发制人;力量增效;有效预防,卡瓦重（雪山附近的样子）,冰,胆小,"生命,物攻,速度",晒太阳;摇篮曲;速冻;冰晶坠,音速犬,首领,开朗,"生命,物攻,速度",当头棒喝;焚烧烙印;灼伤;跌落,秩序鱿墨,翼,开朗,"生命,物攻,速度",能量刃;风墙;力量增效;倾泻,True,
